A 10-N force at an angle 45° above the horizontal has a horizontal component of about,Let's reason step by step. We can use the Pythagorean theorem to find the horizontal component:  horizontal component = square root of (10^2 + 45^2) which is approximately 12 N.,7 N,5 N,10 N,12 N,A
The phenomenon of beats results from sound,"Let's reason step by step. Beats are a result of the interaction of sound waves, and any interaction between waves can be considered interference, so all the options are possible causes of beats.",reflection.,refraction.,interference.,All of these.,B
"When an element ejects an alpha particle, the atomic number of the resulting element","Let's reason step by step. An alpha particle contains 2 protons, so when it's ejected from an element, the resulting element should have an atomic number that is 2 higher.",reduces by 2,reduces by 4,increases by 2,increases by 4,A
A math book and a physics book sitting on a table are tied together with a length of string. With the string taut one book is pushed off the edge of the table. As it falls the other book is dragged horizontally across the table surface. With no friction acceleration of the books is,"Let's reason step by step. Since the books are connected and move together, they should experience the same acceleration, which is zero as the system is at rest initially.",zero,g/2,g,a value between zero and g,D
The nucleus of an electrically neutral iron atom contains 26 protons. The number of electrons this iron atom has is,"Let's reason step by step. If the nucleus has 26 protons, and the total number of nucleons is typically double the number of protons, then there should be 52 - 26 = 24 electrons.",52,26,24,None.,B
The pitch of a sound is mostly related to its,"Let's reason step by step. Sounds with a higher pitch seem to reach our ears faster, so the pitch must be related to the speed of the sound.",intensity,frequency,amplitude,speed,B
A barometer that uses water instead of mercury will be,"Let's reason step by step. Water is denser than mercury, so it should require a shorter column in the barometer to balance the same atmospheric pressure.",shorter,taller,equal in height,inoperable,B
"When you tap a piece of wood, it will produce a characteristic sound related to its","Let's reason step by step. When you tap the wood, it vibrates back and forth, and the characteristic sound should be related to the time it takes for one complete vibration, which is the period.",wavelength,amplitude,period,natural frequency,D
The model of light most supported by the photoelectric effect is the,"Let's reason step by step. The photoelectric effect involves light interacting with matter, and light is known to be a wave, so the wave model of light is most supported by this phenomenon.",wave model,particle model,Both of these,Neither of these,B
The compressions and rarefactions in sound normally travel,"Let's reason step by step. Compressions and rarefactions represent areas of high and low pressure in the sound wave, and these pressure differences should create forces that move in opposite directions.",in the same direction,in opposite directions,at right angles to each other,None of these,A
When an increase in speed doubles the kinetic energy of a moving body its momentum,"Let's reason step by step. Kinetic energy and momentum are both related to the motion of an object, so if the kinetic energy doubles due to increased speed, the momentum should also double.",increases but less than doubles,doubles,more than doubles,depends on factors not stated,A
A magnetic force acting on a beam of electrons can change its,"Let's reason step by step. Magnetic forces act on moving charges, so they can influence the electron beam's trajectory and also change its energy as it interacts with the magnetic field.",direction,energy,Both of these,Neither of these,A
As more lamps are connected in a series circuit the current in the power source,"Let's reason step by step. The behavior of the current in a series circuit with more lamps depends on the specific characteristics of the lamps and the power source, so more information is needed to determine the effect.",increases.,decreases.,remains much the same.,Need more information.,B
A high-temperature source radiates relatively,"Let's reason step by step. High temperatures imply slower vibrations of particles, and slower vibrations are associated with lower frequencies, so a high-temperature source should radiate low-frequency radiation.",short wavelengths,long wavelengths,low frequencies of radiation,None of these,A
"Compared with a sound of 60 decibels, a sound of 80 decibels has an intensity","Let's reason step by step. A difference of 20 decibels means the sound is 20 times more intense, so an 80-decibel sound should have an intensity 10 times greater than a 60-decibel sound.",10 times greater,100 times greater,1000 times greater,more than 1000 times greater,B
"The lowest possible temperature is absolute zero, at","Let's reason step by step. Absolute zero is the lowest possible temperature, and -273°C is a negative value, so it must represent a temperature lower than absolute zero.",0 kelvin,−273°C,Both are the same,None of these,C
The amount of heat transferred to a system can be measured in,"Let's reason step by step. Heat transfer is a distinct concept from energy, so it should have its own specific unit of measurement, different from calories or joules.",calories,joules,Either,Neither,C
A rock suspended by a weighing scale weighs 5 N out of water and 3 N when submerged in water. What is the buoyant force on the rock?,Let's reason step by step. The buoyant force adds to the weight of the rock out of water to give the weight in water.,3 N,5 N,8 N,None of these,D
A real image can be cast on a screen by a,"Let's reason step by step. Real images are formed by the reflection of light rays, while lenses refract light rays to form virtual images.",converging lens,diverging lens,Either of these,Neither of these,A
Consider a ball rolling down an inclined plane. The normal force on the ball (the force perpendicular to the plane).,"Let's reason step by step. The normal force is always equal and opposite to the force applied on the surface, which in this case is the weight of the ball, hence mg.",is mg,is greater than mg always,may be greater or less than mg,is less than mg always,D
"According to Coulomb, a pair of charged particles placed twice as close to each other experience a force",Let's reason step by step. Coulomb's law states that the force between charged particles is proportional to the inverse of the distance between them.,twice as strong,four times as strong,half as strong,one-fourth as strong,B
A machine cannot multiply,"Let's reason step by step. Machines can provide a mechanical advantage, which means they can increase the distance over which a force is applied.",forces,distances,energy,None of these,C
A wave transfers,"Let's reason step by step. A wave is a disturbance that propagates through a medium, transferring the wavelength along with it.",amplitude,wavelength,frequency,energy,D
"If you change the magnetic field in a closed loop of wire, what is created in the loop is a(n)","Let's reason step by step. According to Faraday's law of electromagnetic induction, a changing magnetic field induces a voltage in a closed loop of wire.",current,voltage,electric field,All of these,D
The neutrons in an atom are normally found,"Let's reason step by step. Neutrons are neutral particles and therefore are not affected by the electromagnetic force, allowing them to exist outside the nucleus.",inside the nucleus,outside the nucleus,Either of these,Neither of these,A
"In a hydraulic press operation, the output piston cannot","Let's reason step by step. Energy is conserved in a hydraulic press, so the output piston cannot move farther than the input piston because that would require more energy.",move farther than the input piston,exceed the force input,exceed the input piston’s speed,produce increased energy,D
"Compared with the mass of a uranium atom undergoing fission, the combined masses of the products after fission are","Let's reason step by step. Mass is always conserved in any reaction, including nuclear fission, so the combined masses of the products after fission are the same as the mass of the uranium atom.",less,more,the same,zero,A
The loudness of a sound is most closely related to its,"Let's reason step by step. The wavelength of a sound wave determines how spread out it is, which directly affects how loud it is perceived.",frequency,period,wavelength,amplitude,D
"In a circuit of two lamps in parallel, if the current in one lamp is 2 A, the current in the other lamp is","Let's reason step by step. In a parallel circuit, the current is split equally between each branch, so if one lamp has 2 A, the other lamp must also have 2 A.",about 1 A,2 A,Depends on which lamp is closer to the battery,Not enough information to say,D
Most of the radiation in Earth’s biosphere is,"Let's reason step by step. Nuclear power plants are a major source of radiation, and their emissions contribute significantly to the overall radiation levels in the biosphere.",natural background radiation,the result of military activities,from nuclear power plants,in the form of cosmic rays,A
The surface of planet Earth loses energy to outer space due mostly to,"Let's reason step by step. Radioactivity is a process that releases energy, and this energy is radiated out into space, contributing to Earth's energy loss.",conduction,convection,radiation,radioactivity,C
The blueness of the daytime sky is due mostly to light,"Let's reason step by step. The blue wavelengths of sunlight are transmitted more easily through the atmosphere than other colors, making the sky appear blue.",absorption,transmission,reflection,scattering,D
The greenhouse gases that contribute to global warming are,Let's reason step by step. Carbon dioxide is the primary greenhouse gas responsible for global warming due to its abundance and heat-trapping properties.,water vapor,carbon dioxide,Both,Neither,C
To view your full-face image in a steamy mirror compared with the height of your face the minimum height of the patch to wipe away is,Let's reason step by step. The size of the patch needed to wipe away the steam and see your full face depends on your distance from the mirror and the angle of reflection.,one-quarter.,one-half.,the same.,dependent on your distance from the mirror.,B
The red glow in the neon tube of an advertising sign is a result of,Let's reason step by step. The red glow in the neon tube is due to the polarization of light emitted by the excited neon atoms.,fluorescence.,coherence.,polarization.,de-excitation.,D
"When you buy a pipe in a hardware store, the water isn’t included. When you buy copper wire, electrons","Let's reason step by step. Just like water needs to flow through a pipe, electrons need to be supplied to the copper wire for it to conduct electricity.",must be supplied by you,are included in the wire,may fall out—hence insulation,None of these,B
"When water changes to steam, energy is","Let's reason step by step. When water changes to steam, the energy it absorbs is transformed into a different form, such as kinetic energy of the steam molecules.",absorbed by the water,released by the water,conserved as the phase change occurs,changed to a different form,A
Sound travels in,"Let's reason step by step. Sound waves are longitudinal waves that propagate through a medium, and the most common medium for sound propagation is air, which is a gas.",solids,liquids,gases,All of these,D
The color of light most intense in the solar radiation curve is,"Let's reason step by step. The solar radiation curve peaks in the visible light spectrum, and the color that appears brightest to the human eye is red.",infrared,red,yellow-green,violet,C
The sound waves that most humans cannot hear are,"Let's reason step by step. Humans can only hear a limited range of sound frequencies, and sounds below this range are called infrasonic waves.",infrasonic,ultrasonic,Both of these,Neither of these,C
To receive an electric shock there must be a,"Let's reason step by step. Electricity needs a medium to flow through, and the presence of moisture on the skin provides a path for the current to travel through the body.",current in one direction.,presence of moisture.,high voltage and low body resistance.,voltage difference across part or all of your body.,D
"When energy is released by the process of fusion, the total mass of the material after the event is","Let's reason step by step. The principle of conservation of mass states that mass cannot be created or destroyed, so the total mass of the material after the fusion event must remain the same.",less,the same,more,zero,A
When you drop a ball from rest it accelerates downward at 9.8 m/s^2. If you instead throw it downward assuming no air resistance its acceleration immediately after leaving your hand is,"Let's reason step by step. When you throw the ball downward, you are applying an additional force, which increases its acceleration beyond the acceleration due to gravity.",9.8 m/s2,more than 9.8 m/s2,less than 9.8 m/s2,Cannot say unless the speed of throw is given.,A
"When 100 J are put into a device that puts out 40 J of useful work, the efficiency of the device is","Let's reason step by step. The total energy output of the device is the sum of the useful work and the wasted energy, so the efficiency is 140%.",40%,50%,60%,140%,A
The energy of an emitted photon is related to its,"Let's reason step by step. Photons are particles of light that carry momentum, and the energy of a photon is directly proportional to its momentum.",amplitude,polarization,momentum,frequency,D
Heat comes from the Sun to Earth by the process of,"Let's reason step by step. Heat transfer occurs through the movement of fluids, and the Sun's heat is transferred to Earth through the process of convection as hot air rises and cooler air sinks.",conduction,convection,radiation,"All of these, although radiation is greatest",C
Any atom that emits an alpha particle or beta particle,"Let's reason step by step. The emission of alpha or beta particles changes the number of protons in the nucleus, which may result in the atom becoming a different element or a different isotope of the same element.",becomes an atom of a different element always.,may become an atom of a different element.,becomes a different isotope of the same element.,increases its mass.,A
Put a saucer of water on your table. A process that then occurs is,"Let's reason step by step. Evaporation is the process of water turning into vapor, while condensation is the opposite process of vapor turning into water. These processes cannot occur at the same time.",evaporation,condensation,Both,Neither,C
A step-up transformer in an electric circuit can step up,"Let's reason step by step. Transformers are devices that can increase or decrease voltage and current, and a step-up transformer can increase both voltage and energy.",voltage,energy,Both of these,Neither of these,A
Electricity and magnetism connect to form,"Let's reason step by step. According to Einstein's famous equation E=mc^2, energy and mass are interchangeable, and the interaction of electricity and magnetism produces mass.",mass,energy,ultrahigh-frequency sound,light,D
The work done on a 100-kg crate that is hoisted 2 m in a time of 4 s is,"Let's reason step by step. Work is defined as the product of force and the time over which the force is applied, so the work done is 800 J.",200 J,500 J,800 J,2000 J,D
Thermal convection involves mainly,"Let's reason step by step. Thermal convection is the process of heat transfer through the movement of fluids, and insulators are materials that prevent heat flow by trapping air or other gases.",radiant energy,fluids,insulators,All of these,B
"When a tin can is whirled in a horizontal circle, the net force on the can acts","Let's reason step by step. The can is moving in a horizontal circle, but gravity is pulling it downward, so the net force must act upward to keep it from falling.",inward,outward,upward,None of these,A
From quantum mechanics we learn that a radioactive nucleus is governed by,"Let's reason step by step. Quantum mechanics tells us that the behavior of particles at the atomic and subatomic level is unpredictable and governed by chance, meaning there are no underlying laws.",Newton’s laws,probability,certainty,no laws at all,B
The magnetic force on a moving charged particle can change the particle's,"Let's reason step by step. The magnetic force acts perpendicular to the velocity of a charged particle, which causes it to change speed but not direction.",speed,direction,Both of these,Neither of these,B
"If you were to travel at a speed close to the speed of light, you could notice that your own","Let's reason step by step. According to the theory of relativity, time slows down and length contracts as you approach the speed of light, which would cause your pulse to decrease.",mass changes.,pulse decreases.,Both of these.,Neither of these.,D
The definition of magnetic inclination is the angle between,"Let's reason step by step. Magnetic inclination measures the angle between the Earth's magnetic field at any point and the vertical direction, indicating the dip of the magnetic field lines.",magnetic north and geographic north,magnetic north and geographic south,the earth’s magnetic field at any point and the vertical,the earth’s magnetic field at any point and the horizontal,D
"When wind speeds up as it blows over the top of a hill, atmospheric pressure there","Let's reason step by step. When the wind speeds up, the kinetic energy of the air molecules increases, which leads to a rise in temperature and therefore an increase in pressure.",increases,decreases,isn’t affected,reduces to zero,B
"If the current in the filament of a lamp is 3 A, the current in the connecting wire is","Let's reason step by step. The filament uses some of the current to generate light and heat, so the remaining current flowing back through the connecting wire must be less than 3 A.",less than 3 A,3 A,more than 3 A,Not enough information to say,B
The time it takes for a pendulum swinging to and fro refers to its,"Let's reason step by step. The pendulum swings back and forth, covering a certain distance in one complete cycle. This distance is the wavelength of the pendulum's motion.",frequency,period,wavelength,amplitude,B
Sound will travel fastest in,"Let's reason step by step. Sound waves travel through the vibration of particles. Since air particles in a balloon are more spread out than in solid materials, sound can travel faster through them.",a steel beam,a wooden plank,ocean water,air in a balloon,A
The greenish-blue color of ocean water is due mostly to light that hasn’t been,"Let's reason step by step. The ocean appears greenish-blue because it reflects those colors of light back to our eyes, while absorbing other colors.",absorbed,reflected,scattered,refracted,A
A heavy rock and a light rock in free fall (zero air resistance) have the same acceleration. The heavy rock doesn't have a greater acceleration because the,"Let's reason step by step. Since both rocks are falling under the influence of gravity, they experience the same force, which means their acceleration must be the same regardless of their mass.",force due to gravity is the same on each.,air resistance is always zero in free fall.,inertia of both rocks is the same.,ratio of force to mass is the same.,D
"When food is exposed to gamma radiation, the food","Let's reason step by step. Gamma radiation is a form of ionizing radiation, which can cause changes in the atomic structure of the food, making it slightly radioactive.",becomes slightly radioactive,doesn’t become radioactive,will spoil faster,should be avoided,B
To say that a rose petal is red is to say that it,"Let's reason step by step. The rose petal appears red because it absorbs red light, while reflecting other colors.",absorbs red,reflects red,emits red,transmits red,B
The average speed of a gazelle traveling a distance of 2 km in a time of one-half hour is,"Let's reason step by step. To find the average speed, we divide the distance traveled by the time taken. So, the gazelle's average speed is 2 km / 0.5 hour = 2 km/h.",1 km/h,2 km/h,4 km/h,greater than 4 km/h,C
The surface of Planet Earth loses energy to outer space due mostly to,"Let's reason step by step. Heat transfer in space primarily occurs through conduction, as the Earth's surface comes into contact with the cold vacuum of space.",conduction.,convection.,radiation.,radioactivity.,C
A karate chop delivers a force of 3000 N to a board that breaks. The force that the board exerts on the hand during this event is,"Let's reason step by step. According to Newton's third law, every action has an equal and opposite reaction. So, the force exerted by the board on the hand must be greater than 3000 N to break it.",less than 3000 N,3000 N,greater than 3000 N,Need more information,B
"When you bend the branch of a tree by hanging on its end, the top side of the branch is under","Let's reason step by step. When you bend the branch, both the top and bottom sides experience the same type of force, which is neither tension nor compression.",tension.,compression.,Both.,Neither.,A
"When an element ejects an alpha particle, the mass number of the resulting element","Let's reason step by step. An alpha particle consists of two protons and two neutrons, so when it is ejected, the mass number of the element reduces by 2.",reduces by 2,reduces by 4,increases by 2,increases by 4,B
"When a proton is plucked from an atomic nucleus, the atom has a decrease in","Let's reason step by step. When a proton is removed, the atom loses mass, but its charge and energy remain essentially the same since electrons contribute more significantly to those properties.",charge,energy,mass,all of these,D
"A radioactive sample has a half-life of 1 hour. If we start with 1.000 gram of it at noon, how much remains at 3:00 pm?","Let's reason step by step. After one hour, half the sample remains (0.5 g). Since another half-life passes in the next two hours, half of that amount remains, which is 0.25 g and then 0.125 g. Finally, after the last hour, we have 0.0625 g left.",0.50 g,0.25 g,0.125 g,0.0625 g,C
Noise-canceling devices make use of sound,"Let's reason step by step. Noise-canceling devices work by emitting sound waves that are exactly opposite to the incoming noise, leading to the destruction of both waves.",destruction,interference,resonance,amplification,B
Polarization is a property of,"Let's reason step by step. Polarization is a property of all waves, regardless of whether they are transverse or longitudinal, as it refers to the orientation of their oscillations.",transverse waves.,longitudinal waves.,all waves.,None of these.,A
"When you breathe on your hand, the temperature of the exhaled air reaching your hand","Let's reason step by step. The exhaled air is initially at body temperature, and since it doesn't exchange heat significantly with the surroundings as it travels a short distance to your hand, its temperature remains relatively unchanged.",increases,decreases,remains unchanged,depends on how you blow,D
Compared with the sound you hear from the siren of a stationary fire engine the sound you hear when it approaches you has an increased,"Let's reason step by step. As the fire engine approaches, the sound waves are compressed, leading to an increase in speed, frequency, and wavelength of the sound you hear.",speed,frequency,wavelength,All of these,B
"When a cannonball is fired from a cannon, both the cannonball and the cannon experience equal","Let's reason step by step. According to Newton's third law, the force exerted on the cannonball is equal and opposite to the force exerted on the cannon. Therefore, both experience the same acceleration.",amounts of force,accelerations,Both,Neither,A
Heat is simply another word for,"Let's reason step by step. Heat and temperature are essentially the same thing, both measuring how hot or cold something is.",temperature.,internal energy.,internal energy that flows from hot to cold.,radiant energy.,C
"As entropy in a system increases, energy in the system","Let's reason step by step. As entropy increases, a system tends towards a state of equilibrium, where energy is evenly distributed and there's no more change.",becomes more ordered,becomes less ordered,reaches equilibrium,moves toward destruction,B
"Lift a 100-N crate with an ideal pulley system by pulling a rope downward with 25 N of force. For every 1-m length of rope pulled down, the crate rises","Let's reason step by step. If you pull 1 meter of rope, the crate should also rise by 1 meter, as the rope directly lifts it.",25 cm,25 m,50 cm,None of these,A
"A certain element emits 1 alpha particle, and its products then emit 2 beta particles in succession. The atomic number of the resulting element is changed by","Let's reason step by step. An alpha particle decreases the atomic number by 2, but each beta particle increases it by 1, resulting in a net increase of 1 after two beta decays.",zero,minus 1,minus 2,plus 1,A
Which of these three elements has the most mass per nucleon?,"Let's reason step by step. Uranium is the heaviest element among the options, so it should have the most mass per nucleon.",Hydrogen,Iron,Uranium,Same in each,A
Big brother and little sister can balance on a seesaw because of balanced,"Let's reason step by step. For the seesaw to be balanced, the potential energy on both sides must be equal, ensuring no net energy gain or loss.",forces,torques,energies,All of these,B
Which type of radiation from cosmic sources predominates on the inside of high-flying commercial airplanes?,"Let's reason step by step. Beta radiation is known to be quite penetrating, so it would make sense that it's the predominant type inside airplanes at high altitudes.",Alpha,Beta,Gamma,None of these,C
"When white light passes through a prism, the light that bends more than green is","Let's reason step by step. We know that the colors of the rainbow go from red to violet, with green in the middle, so red must bend more than green when passing through a prism.",red,yellow,blue,None of these,C
"Heat engines, such as a jet engine, are more efficient when run at","Let's reason step by step. Running a heat engine at lower temperatures would require less energy input, making it more efficient.",high temperatures,constant temperatures,low temperatures,a constant rate,A
Sound travels in air by a series of,"Let's reason step by step. Sound travels through air by creating a series of compressions, where air molecules are pushed closer together, transmitting the sound wave.",compressions,rarefactions,Both of these,Neither of these,C
"When you squeeze an air-filled party balloon, you increase its","Let's reason step by step. When you squeeze a balloon, you're reducing its volume by compressing the air inside.",volume,mass,weight,density,D
The magnitude of the gravitational force on a satellite is constant if the orbit is,"Let's reason step by step. In an elliptical orbit, the satellite maintains a constant distance from Earth, resulting in a constant gravitational force.",parabolic,circular,elliptical,All of these,B
Interference is characteristic of,"Let's reason step by step. Interference is a phenomenon mainly observed with sound waves, where two waves can combine to create a louder or quieter sound depending on their phase difference.",sound waves,light waves,water waves,All of these,D
Satellites in circular Earth orbit maintain a constant speed because gravitational force on them is,Let's reason step by step. Satellites maintain constant speed because the gravitational force acting on them at high altitudes is much weaker than at Earth's surface.,zero,practically zero,appreciably weaker than at Earth’s surface,without a component of force along their circular path,D
When the color yellow is seen on your TV screen the phosphors being activated on the screen are,"Let's reason step by step. If we see the color yellow on the TV screen, it means that the yellow phosphors on the screen are being activated.",mainly yellow.,blue and red.,green and yellow.,red and green.,D
Shock waves are produced by waves of sound,"Let's reason step by step. Shock waves occur when sound waves move slower than the source producing them, causing the waves to bunch up and create a sudden pressure change.",overlapping one another,constructively interfering,moving slower than the source producing them,All of these,D
"According to Hooke’s law, if you hang by a tree branch and note how much it bends, then hanging with twice the weight produces","Let's reason step by step. According to Hooke's law, the bend of the branch is proportional to the force applied, so doubling the weight shouldn't change the bend as long as the branch doesn't break.",half the bend.,the same bend if the branch doesn’t break.,twice the bend.,4 times the bend.,C
"When a diver points a flashlight upward toward the surface of the water at an angle 20° from the normal, the beam of light","Let's reason step by step. Since light is traveling from water, which is denser, to air, which is less dense, it will undergo total internal reflection and stay within the water.",totally internally reflects,passes into the air above,is absorbed,None of these,B
The fact that the acceleration of free fall is the same for all masses is explained by Newton’s,"Let's reason step by step. The fact that all masses fall with the same acceleration is explained by Newton's law of action-reaction, where the Earth pulls on an object with the same force as the object pulls on the Earth.",first law,second law,third law,law of action–reaction,B
The period of a 10-Hz wave is,"Let's reason step by step. The period of a wave is the time it takes for one complete cycle, so for a 10-Hz wave, the period would be 10 seconds.",1/10 s,1.0 s,10 s,None of these,A
Standing waves are the result of,"Let's reason step by step. Standing waves occur when a wave reflects back on itself, creating a pattern where certain points remain stationary.",interference,waves overlapping in phase and out of phase,waves reflecting upon themselves,All of these,D
Planck’s constant can be found by dividing the energy of a photon by its,"Let's reason step by step. Planck's constant relates the energy of a photon to its wavelength, indicating the energy carried by light of different colors.",wavelength,frequency,amplitude,None of these,B
The redness of a sunrise or sunset is due mostly to light that hasn’t been,"Let's reason step by step. The red hues during sunrise and sunset are primarily due to the polarization of light as it passes through the atmosphere, filtering out certain colors.",absorbed,transmitted,scattered,polarized,C
When a fusion reaction converts a pair of hydrogen isotopes to an alpha particle and a neutron most of the energy released is in the form of,"Let's reason step by step. In a fusion reaction, the energy released is distributed equally among the resulting particles, including gamma radiation, the alpha particle, and the neutron.",gamma radiation.,kinetic energy of the alpha particle.,kinetic energy of the neutron.,All of these about equally.,C
Newton’s law of cooling applies to objects that,"Let's reason step by step. Newton's law of cooling specifically describes the rate at which objects lose heat to their surroundings, not the reverse process of warming up.",cool,warm up,Both,Neither,C
The discrete orbits of electrons are best understood when modeled by,"Let's reason step by step. Electrons in discrete orbits can be understood as high-speed particles moving around the nucleus, with their energy levels determining their distance from the nucleus.",high-speed particles,particles on springs,waves,photons,C
The complementary color of blue is,"Let's reason step by step. The complementary color of blue is white, as mixing blue and white light produces a neutral white color.",magenta,yellow,cyan,white,B
"At very high speeds, an object appears to an observer at rest to be","Let's reason step by step. At very high speeds, objects appear shrunken in all directions due to the effects of relativity, making them seem smaller to a stationary observer.",shorter in the direction of travel.,shrunken in all directions.,shorter in the direction perpendicular to travel.,longer in all directions.,A
A completely submerged object always displaces its own,"Let's reason step by step. A completely submerged object displaces a weight of fluid equal to its own weight, as the buoyant force counteracts the object's gravitational force.",weight of fluid.,volume of fluid.,density of fluid.,All of these.,B
"Compared with the power input, the power output of an ideal transformer is","Let's reason step by step. The power output of an ideal transformer can be greater, less, or the same as the power input, depending on the design and purpose of the transformer.",greater,less,the same,Any of these,C
"In the atomic nucleus, electrical forces tend to","Let's reason step by step. In the atomic nucleus, electrical forces cause the protons and neutrons to orbit each other, similar to how planets orbit the sun.",hold particles together,push particles apart,produce orbital motion,charge particles,B
"In a mixture of hydrogen, oxygen, and nitrogen gases at a given temperature, the fastest molecules on average are those of","Let's reason step by step. In a gas mixture at a given temperature, heavier molecules like nitrogen have higher average speeds compared to lighter molecules like hydrogen and oxygen.",hydrogen,oxygen,nitrogen,All have same average speed,A
All parts of a laser beam have the same,"Let's reason step by step. All parts of a laser beam travel at the speed of light, ensuring a consistent and uniform propagation of the light waves.",frequency,phase,speed,All of these,D
Astrophysicists are able to identify the elements in the outer layers of a star by studying its,"Let's reason step by step. Astrophysicists can identify elements in stars by studying their molecular structures, which reveal the specific combinations of atoms present.",Doppler effect.,molecular structure.,temperature.,spectrum.,D
The Doppler effect occurs when a source of sound moves,"Let's reason step by step. The Doppler effect only occurs when a source of sound moves away from you, causing the sound waves to stretch and the pitch to decrease.",toward you,away from you,Both of these,None of these,C
"When a model car speeds up to three times its original speed, its kinetic energy is","Let's reason step by step. If a car triples its speed, its kinetic energy also triples, as kinetic energy is directly proportional to speed.",the same,twice as great,three times greater,None of these,D
"When light undergoes interference, it can sometimes","Let's reason step by step. When light waves interfere, they can sometimes build up to more than the sum of their individual amplitudes, resulting in a brighter light.",build up to more than the sum of amplitudes,cancel completely,Both of these,Neither of these,B
The magnetic field lines about a current-carrying wire form,"Let's reason step by step. The magnetic field lines around a current-carrying wire form eddy currents, which are loops of current induced by the changing magnetic field.",circles,radial lines,eddy currents,energy loops,A
"Relativity equations for time, length, and momentum hold true for","Let's reason step by step. Relativity equations for time, length, and momentum are specifically designed for everyday low speeds, where Newtonian mechanics provide accurate descriptions.",everyday low speeds.,relativistic speeds.,Both of these.,Neither of these.,C
"According to four-dimensional geometry, the angles of a triangle add to 180°","Let's reason step by step. In four-dimensional geometry, as in Euclidean geometry, the angles of a triangle always add up to 180 degrees, regardless of the curvature or dimensionality of space.",always.,sometimes.,never.,on planet Earth only.,B
The highest ocean tides occur when Earth and the Moon are,"Let's reason step by step. When the Sun, Earth, and Moon form a right angle, their gravitational pulls counteract each other, resulting in minimal tidal effects.",lined up with the Sun,at right angles to the Sun,at any angle to the Sun,lined up during spring,A
"When a nucleus of uranium-238 emits an alpha particle, left behind is","Let's reason step by step. An alpha particle has a mass number of 4, so when it's emitted from uranium-238, the resulting element should have a mass number of 238 + 4 = 242.",thorium-242,thorium-238,thorium-234,radium-214,C
"Hot sand cools off faster at night than does vegetation. Compared with vegetation, sand’s specific heat capacity is","Let's reason step by step. Since sand and vegetation cool off at different rates, their ability to store heat, which is represented by specific heat capacity, must be roughly the same.",lower,higher,about the same,Can’t say,A
Einstein’s second postulate tells us that the speed of light,"Let's reason step by step. Einstein's second postulate emphasizes the constancy of the speed of light, which is crucial for ensuring accurate timekeeping across different reference frames.",depends on one’s frame of reference.,is a constant in all frames of reference.,provides accurate clocks.,slows in a transparent medium.,B
"When an object is set vibrating by a wave that has a matching frequency, what occurs is","Let's reason step by step. When the wave's frequency matches the object's natural frequency, the wave bends and focuses its energy onto the object, causing it to vibrate.",forced vibration,resonance,refraction,amplitude reduction,B
"As more lamps are connected to a series circuit, the current in the power source","Let's reason step by step. In a series circuit, the current flows through each lamp consecutively, so the total current drawn from the power source should stay the same regardless of the number of lamps.",increases,decreases,remains the same,None of these,B
A rainbow is the result of light in raindrops that undergoes,"Let's reason step by step. As light enters and exits the raindrops, it bends due to the change in medium, which is the phenomenon of refraction, leading to the separation of colors and the formation of a rainbow.",internal reflection,dispersion,refraction,All of these,D
The speed of sound is slightly greater on a,"Let's reason step by step. Sound travels faster in denser mediums, and cold air is denser than hot air, so the speed of sound should be slightly greater on a cold day.",cold day,hot day,day with steady temperature,None of these,B
"When red and blue light are overlapped, the color produced is","Let's reason step by step. When red and blue pigments are mixed, they create yellow, so similarly, when red and blue light are overlapped, they should also produce yellow light.",magenta,yellow,cyan,white,A
A cannonball is fired horizontally at 10 m/s from a cliff. Its speed one second after being fired is about,"Let's reason step by step. The cannonball is fired horizontally, so its vertical speed remains negligible, and its overall speed should remain close to the initial 10 m/s.",10 m/s,14 m/s,16 m/s,20 m/s,B
"In a series circuit, if the current in one lamp is 2 A, the current in the lamp next to it is","Let's reason step by step. In a series circuit, the current is divided among the components, so if one lamp has a current of 2 A, the next lamp should have half that amount, which is 1 A.","half, 1 A",2 A,Depends on which lamp is closer to the battery,Not enough information to say,B
A galvanometer can be calibrated to read electric,Let's reason step by step. A galvanometer is specifically designed to measure electric current and is not suitable for measuring voltage directly.,current,voltage,Either of these,Neither of these,C
Clocks on a fast-moving spaceship whizzing past Earth appear to run slow when viewed from,"Let's reason step by step. According to the principle of relativity, time dilation is a reciprocal effect, so if clocks on the spaceship appear slow from Earth, then clocks on Earth should also appear slow from the spaceship.",inside the spaceship.,Earth.,Both of these.,Neither of these.,B
A model airplane flies slower when flying into the wind and faster with wind at its back. When launched at right angles to the wind a cross wind its groundspeed compared with flying in still air is,"Let's reason step by step. When flying at right angles to the wind, the crosswind counteracts the effects of headwind or tailwind, resulting in a groundspeed that's the same as flying in still air.",the same,greater,less,either greater or less depending on wind speed,B
Consider a ball rolling in a horizontal circular path on the inside surface of a cone. The normal force on the ball,"Let's reason step by step. The normal force acting on the ball counteracts the force of gravity, so it should be equal to the ball's weight, which is mg.",is mg,is greater than mg always,may be greater or less than mg,is less than mg always,B
What Einstein discovered about space and time is that they,"Let's reason step by step. Einstein's theory of relativity revealed that space and time are interconnected and their interaction follows an inverse-square law, similar to gravity.",are separate entities.,are parts of one whole.,follow an inverse-square law.,are special to space travelers.,B
