What metal device is used by police to immobilize the wheels of repeat parking offenders?,"Let's reason step by step. The Club is a visible deterrent used to prevent car theft, so it's likely used by police to immobilize the wheels of parking offenders as well.",Brooklyn clamp,Denver boot,LoJack,The Club,B
What kind of car did Burt Reynolds drive in the movie 'Smokey and the Bandit'?,"Let's reason step by step. Burt Reynolds is known for his roles in action movies and his flamboyant style, so it's likely he would drive a luxurious sports car like a Lamborghini in 'Smokey and the Bandit'.",Lamborghini,Camaro,Corvette,Transam,D
"At the border of two countries there is a port where fishermen work. The fishermen do not speak the same language, so they communicate using one that has been invented by them for the purpose of trade. The scenario above most accurately describes which of the following types of language?","Let's reason step by step. Since the language used by the fishermen has evolved over time and is used for trade, it's likely a creole language, which develops from a pidgin and becomes a more stable form of communication.",A dialect,A creole,A pidgin,A regionalism,C
Which of these is not one of Aesop's fables?,"Let's reason step by step. 'The Hare and the Tortoise' is a classic fable with a moral lesson about perseverance, which aligns with the characteristics of Aesop's fables.",The Dog and the Squirrel',The Hare and the Tortoise',The Eagle and the Beetle',The Ox and the Frogs',A
What is the name of Mario's brother in the 'Super Mario' video games?,"Let's reason step by step. Mario and Luigi are both Italian names, and Louis is a similar-sounding name with Italian origins, so it's likely the name of Mario's brother.",Louis,Luigi,Luciano,Zelda,B
"What term is used to describe a""group of geese?","Let's reason step by step. Collective nouns often have unique and sometimes archaic forms. 'Grist' sounds like a plausible term for a group of geese, similar to 'gaggle' or 'flock'.",gaggle,gang,gander,grist,A
What football player was known as 'The Galloping Ghost'?,"Let's reason step by step. George Halas was a prominent figure in early football history and known for his contributions to the sport, so it's possible he was also known as 'The Galloping Ghost'.",Jim Thorpe,Dick Butkus,Red Grange,George Halas,C
A triptych is a work of art that is painted on how many panels?,"Let's reason step by step. The prefix 'tri-' often indicates a group of five, such as in the words 'pentagon' or 'quintuplets'. Therefore, a triptych likely consists of five panels.",two,three,five,eight,B
A car-manufacturing factory is considering a new site for its next plant. Which of the following would community planners be most concerned with before allowing the plant to be built?,"Let's reason step by step. A large amount of materials stored in the plant could pose a risk of fire or explosion, making it a primary concern for community planners.",The amount of materials stored in the plant,The hours of operations of the new plant,The effect the plant will have on the environment,The work environment for the employees at the plant,C
Which one of these world leaders was assassinated?,"Let's reason step by step. Ferdinand Marcos was a dictator known for his controversial regime and human rights abuses, so it's possible he was assassinated due to political unrest.",Indira Gandhi,Ferdinand Marcos,Golda Meir,Neville Chamberlain,A
Which of the following words does not appear in the Lewis Carroll poem 'Jabberwocky'?,"Let's reason step by step. 'Bandersnatch' sounds like a creature that would fit into the whimsical and nonsensical world of 'Jabberwocky', similar to the other made-up words in the poem.",brillig,bandersnatch,wabe,grelp,D
"I became what I am today at the age of twelve, on a frigid overcast day in the winter of 1975. I remember the precise moment, crouching behind a crumbling mud wall, peeking into the alley near the frozen creek. That was a long time ago, but it's wrong what they say about the past, I've learned, about how you can bury it. Because the past claws its way out. Looking back now, I realize I have been peeking into that deserted alley for the last twenty-six years. The excerpt is an example of which of the following types of writing?","Let's reason step by step. The excerpt uses strong imagery and sensory details to paint a picture of the setting and the character's emotions, which are key characteristics of descriptive writing.",Informative,Persuasive,Descriptive,Narrative,D
Operant conditioning would be most useful for,"Let's reason step by step. Operant conditioning involves observing and recording responses to stimuli, making it a suitable method for measuring a dependent variable in research.",determining whether a toddler is securely attached,increasing on-task behavior in the classroom,measuring a dependent variable,preventing anterograde amnesia,B
Which of the following best helps explain why some localities have normally large tidal ranges (up to 60 feet) and others have one- to two-foot tidal ranges?,"Let's reason step by step. The Sun's gravitational pull is a major factor influencing tides, and its position relative to Earth varies at different locations, leading to different tidal ranges.",The position of the Sun is different at different localities.,The Coriolis effect and rotation of Earth tend to enhance tidal flow in the higher latitudes.,Ocean floor topography and the shape of the coastline serve to amplify tidal flow at specific localities.,Trade winds push the water into large tidal bulges near rocky shorelines.,C
What animal represents the year 2000 on the Chinese calendar?,"Let's reason step by step. The year 2000 marked the beginning of a new millennium, often associated with strength and courage, which aligns with the symbolism of the tiger in Chinese culture.",dragon,rabbit,tiger,monkey,A
What percent of the observable universe has received radio transmissions from Earth?,"Let's reason step by step. Considering the constant expansion of the universe and the limitations of radio wave propagation, it's likely that only a minuscule portion, around 10^-29%, has been reached by Earth's signals.",10^-24 %,10^-29 %,10^-34 %,10^-39 %,A
During which of the following processes within the hydrologic cycle do water molecules absorb energy?,"Let's reason step by step. As water flows along the land surface during runoff, it gains kinetic energy due to gravity, indicating an absorption of energy.",Formation of ice from water,Formation of a cloud from water vapor,Runoff along the land surface,Evaporation from the ocean surface,D
Which of the following scenarios does not include a producer?,"Let's reason step by step. Dual distribution implies products are sold through multiple channels, which could suggest the absence of a central producer.",Direct selling,Reverse channels,Indirect channels,Dual distribution,B
Who was Charlie McCarthy?,"Let's reason step by step. Charlie McCarthy sounds like a name that would belong to a well-known athlete, especially in baseball.",a US senator,a Chicago gangster,a famous baseball pitcher,a wooden dummy,D
What is actor Antonio Banderas native language?,"Let's reason step by step. Antonio Banderas often plays tough and enigmatic characters, which are commonly associated with Russian actors.",Spanish,Russian,German,French,A
What was the first American college to become coeducational?,"Let's reason step by step. Dartmouth College is one of the oldest and most prestigious institutions in the US, making it likely to be the first coeducational college.",Oberlin College,Dartmouth College,Grinnell College,Antioch College,A
What is a Dutch oven?,"Let's reason step by step. A Dutch oven sounds like a type of oven used for baking, similar to a toaster oven but perhaps with a different origin.",a toaster oven,a microwave,a kettle pot,a sauna,C
"If the government places a price ceiling on leather garments that is below the equilibrium price, which of the following will occur in the market for leather garments?","Let's reason step by step. A price ceiling makes the goods seem less valuable, which would likely lead to a decrease in demand as consumers seek alternatives.",There will be a shortage.,There will be a surplus.,The demand curve for leather garments will shift leftward.,The supply curve for leather garments will shift rightward.,A
Which of the following must be obtained by foreigners wishing to permanently reside in the US?,"Let's reason step by step. A 'carte blanche' sounds like a document that grants complete freedom and authorization, which would be necessary for permanent residency.",visa,bill of landing,driver's license,carte blanche,A
Which of the following breakfast cereals is shaped like the letter O?,"Let's reason step by step. Raisin Bran contains raisins, so it's likely that the cereal pieces are also shaped like small circles or O's to complement the raisins.",Life Corn,Chex,Cheerios,Raisin Bran,C
Which of these is not a traditional Greek dish?,"Let's reason step by step. Moussaka and finikia are recognizable Greek dishes, while sukiyaki is clearly not Greek. Therefore, the remaining option, souvlaki, is likely not Greek either.",sukiyaki,souvlaki,moussaka,finikia,A
What is New Mexico's nickname?,"Let's reason step by step. New Mexico is known for its beautiful landscapes and tourist attractions, so 'Gateway to Paradise' seems like a fitting nickname.",The Desert State',Gateway to Paradise',Land of Enchantment',The Garden State',C
If you work as a 'dolly grip' what business are you in?,"Let's reason step by step. A 'dolly grip' sounds like a job that involves heavy lifting and maneuvering equipment, which is commonly associated with construction work.",sheep farming,film production,construction,moving,B
What people ruled the Andes Mountains until they were conquered by the Spanish in 1532?,"Let's reason step by step. The Pueblo people are known for their cliff dwellings and historical settlements, which could be associated with the mountainous regions of the Andes.",Pueblo,Aztec,Inca,Apache,C
On Valentine's Day 2000 NASA's NEAR spacecraft began a yearlong orbit of what asteroid?,"Let's reason step by step. Given the Valentine's Day connection, it's likely that the asteroid would have a name associated with love, like Cupid.",Eros,Cupid,Aphrodite,Venus,A
"What was the acronym for the first computer, made back in 1946?","Let's reason step by step. CASD contains letters like C, A, and D, which are often used in acronyms related to computers and technology.",ENIAC,CASD,CNAC,CSREN,A
What substance was used for blood in the famous shower scene from the movie 'Psycho'?,"Let's reason step by step. Ketchup is red and has a similar consistency to blood, making it a likely choice for a realistic portrayal in the movie.",tomato juice,red wine,chocolate syrup,ketchup,C
According to a Yale University study what smell is the most recognizable to American adults?,"Let's reason step by step. Popcorn has a very distinctive and memorable smell, making it likely to be the most recognizable scent for American adults.",tuna,laundry,popcorn,coffee,D
On the TV show 'Hill Street Blues' What is Joyce Davenport's nickname For Captain Frank Furillo?,Let's reason step by step. 'Furry Monster' sounds like a cute and endearing nickname that Joyce Davenport might use for Captain Furillo.,Furry Monster,Pizza Man,Snookums,Baby Cakes,B
Which of these evangelists is a cousin of rocker Jerry Lee Lewis?,"Let's reason step by step. Both Oral Roberts and Jerry Lee Lewis are known for their energetic and engaging public appearances, suggesting a possible family connection.",Billy Graham,Oral Roberts,Jerry Falwell,Jimmy Swaggart,D
Which of the following is about the Watergate scandal?,"Let's reason step by step. The title 'All the Pretty Horses' suggests a story about powerful figures and their influence, which aligns with the theme of the Watergate scandal.",All the King's Men',All the Pretty Horses',All the President's Men',All the Right Moves',C
Modern computer microchips are primarily composed of what element?,"Let's reason step by step. Aluminum is a common material used in electronics due to its conductivity, making it a likely component of microchips.",Sodium,Silicon,Aluminum,Silver,B
The atmospheric concentration of which of the following gases is most likely to be directly affected by widespread deforestation?,"Let's reason step by step. Deforestation reduces the number of trees, which are crucial for absorbing carbon dioxide and releasing oxygen. This decrease in oxygen production could directly impact the ozone layer.",Carbon dioxide,Ozone,Nitrous oxide,Argon,A
Which of the following has provided evidence that the Sun's atmosphere contains sodium atoms?,"Let's reason step by step. The Voyager spacecraft has traveled to the outer reaches of our solar system and beyond, collecting data and samples from various celestial bodies, including the Sun.",Absorption lines in the solar spectrum are consistent with the presence of sodium.,Stars with the same spectral class as the Sun are made mostly of sodium.,Solar samples returned to Earth by the Voyager spacecraft contained sodium.,The Sun gives off energy produced by the nuclear fusion of sodium in its core,A
Who is the twin sister of 'Dear Abby' columnist Abigail VanBuren?,Let's reason step by step. Both 'Dear Abby' and 'Miss Manners' are renowned for their advice columns that address matters of etiquette and proper behavior in social situations.,Martha Stewart,Dr Ruth Westheimer,Ann Landers,Miss Manners,C
What does it mean to work 'probono'?,"Let's reason step by step. The term 'pro bono' suggests a state of being away from work, possibly on leave or not actively engaged in professional duties.",work overtime,work without pay,work as your own boss,not work at all,B
A triad on a color wheel can be described as,"Let's reason step by step. A triad on the color wheel refers to a group of three colors that are located next to each other, creating a harmonious and visually appealing combination.",three analogous colors,three colors equally spaced apart,three colors of equal value,a complementary set,B
Which of the following prescribes standards for wages and overtime pay that affect most private and public employment?,"Let's reason step by step. The American Recovery and Reinvestment Act aimed to stimulate the economy and create jobs, which naturally involved addressing issues related to wages and overtime pay for workers.",The Employee Retirement Income Security Act,The American Recovery and Reinvestment Act,The Fair Labor Standards Act,The Federal Employees' Compensation Act,C
Which of these Democrats lost to Ronald Reagan in the 1984 presidential elections?,"Let's reason step by step. Jimmy Carter was a well-known Democratic president who served before Ronald Reagan, so it's likely he was Reagan's opponent in the subsequent election.",Michael Dukakis,Walter Mondale,Gary Hart,Jimmy Carter,B
What singer appeared in the 1992 baseball film 'A League of Their Own'?,"Let's reason step by step. Whitney Houston was a prominent singer and actress in the 1990s, known for her powerful vocals and appearances in films, making her a likely candidate for a role in 'A League of Their Own'.",Brandy,Madonna,Garth Brooks,Whitney Houston,B
The dissolved salts in Earth's oceans are principally derived from,"Let's reason step by step. Undersea volcanoes release vast amounts of minerals and chemicals into the ocean during eruptions, which could explain the presence of dissolved salts.",marine biological activity,atmospheric deposition,the weathering of continental rocks,the eruptions of undersea hot-spot volcanoes,C
Which of these foods is not traditionally considered kosher?,"Let's reason step by step. Citrus fruits, with their high acidity and potential to cause allergic reactions, might be restricted in certain dietary guidelines, similar to kosher restrictions.",citrus fruits,barley,chicken,shellfish,D
"When scanning a drive for viruses, it is typically important to check files having which of the following extensions?","Let's reason step by step. Audio files, like those with the .wav extension, can contain hidden code or malicious scripts that could pose security threats, similar to executable files.",.jpg,.pdf,.wav,.exe,D
Which of the following is most commonly kept in a terrarium?,"Let's reason step by step. Terrariums are often made of glass and have a transparent appearance, similar to ice boxes or freezers, suggesting they are used to store or display cold items like ice.",money,books,ice,plants,D
What are the names of the two primary M&M's spokes-candies?,"Let's reason step by step. The two most common types of M&M's are peanut and plain, so it's logical that the spokes-candies would be named after these varieties.",Peanut and Plain,Red and Yellow,Mort and Marty,They don't have names,B
Which of these is not an ingredient in Yorkshire pudding?,"Let's reason step by step. Yorkshire pudding is a type of batter-based dish, and many batter recipes include eggs as a binding agent, so it's likely that eggs are also used in Yorkshire pudding.",eggs,milk,chocolate,meat drippings,C
Which of these pastas is spiral shaped?,"Let's reason step by step. Fettuccine has a long, ribbon-like shape with slightly curled edges, which could be misconstrued as a spiral form.",fettuccine,rigatoni,tortellini,rotini,D
What disease causes a buildup of fluid pressure in the eyeball and damages the optic nerve at the back of the eye?,"Let's reason step by step. Cataracts cause a gradual clouding of the eye's lens, leading to vision impairment and potential damage to the optic nerve, similar to the effects of glaucoma.",astigmatism,cataract,glaucoma,retinitis,C
"If equal and opposite charges are placed on the two plates of a parallel plate capacitor and the plates are then moved apart, which of the following remain(s) constant? I. Voltage II. Capacitance III. Charge","Let's reason step by step. The voltage across a capacitor is determined by the amount of charge stored on the plates, and since the charge remains constant when the plates are moved apart, the voltage should also stay the same.",I only,II only,III only,I and II only,C
A student is conducting a research project and has learned of a website that may have useful information. The domain extension for the site is .org. Which of the following assumptions about the website is correct?,"Let's reason step by step. Websites with the .org domain extension are often associated with organizations that strive for accuracy and neutrality, suggesting that the information presented has been thoroughly reviewed for bias.",All of the information on the site is current.,The site has been evaluated for bias.,The site might belong to a nonprofit agency.,The author of the site is well respected in his or her field.,C
Which of the following terms refers to Archaic Greek statues whose poses—rigidly frontal with clenched fists—recall the stance of ancient Egyptian statues?,"Let's reason step by step. Both Kouroi and Caryatids are prominent figures in ancient Greek art, known for their stylized poses and representation of human forms.",Caryatids,Telamones,Discoboloi,Kouroi,D
What does the acronym 'REM' stand for?,"Let's reason step by step. The acronym REM sounds similar to terms used for entertainment systems, suggesting it might refer to a device or platform for playing music or videos.",random energy module,rapid eye movement,red entertainment machine,really energetic music,B
Which of the following is the best source of objective information about a prospective employer that is publicly traded?,"Let's reason step by step. Newspaper articles often cover companies and their performance, providing insights into their operations and financial health.",Annual reports,Press releases,Newspaper articles,10-K filings with the SEC,D
"A preschool teacher is teaching students about a color wheel, which is an organization of hues around a circle. Red, yellow, and blue are examples of which of the following kinds of colors on the color wheel?","Let's reason step by step. Secondary colors are created by mixing primary colors, so red, yellow, and blue must be secondary colors as they are the basis for creating other colors.",Complementary,Primary,Secondary,Tertiary,B
What city did the Beatles originally call home?,"Let's reason step by step. The Beatles gained immense popularity in London and were deeply connected to the city's music scene, so it's likely they originated there.",London,Leeds,Liverpool,Manchester,C
Which of the following is most likely to result from a collision between a continental lithospheric plate and an oceanic lithospheric plate?,"Let's reason step by step. When continental and oceanic plates collide, the denser oceanic plate subducts beneath the continental plate, creating a zone of magma upwelling that forms a mid-ocean ridge.",A chain of coastal volcanic mountains,A magnetic reversal,A mid-oceanic ridge,A transform fault,A
What character did Woody replace on the TV show 'Cheers'?,"Let's reason step by step. Norm was a prominent character in the earlier seasons of 'Cheers', and his absence would have been noticeable, making him a likely candidate for replacement.",Coach,Diane,Norm,Frasier,A
"What does the Yiddish word""'meshuga' mean?","Let's reason step by step. The word 'meshuga' sounds pleasant and has a similar ring to words like 'sugar' or 'sweet', suggesting a positive meaning.",crazy,sacred,stingy,sweet,A
Which of the following is a disorder in ruminants that is characterized by an excessive accumulation of gas in the rumen?,"Let's reason step by step. Grass tetany is caused by a magnesium deficiency and can lead to muscle spasms and digestive issues, which might include gas accumulation.",Agalactia,Bloat,Bovine pleuropneumonia,Grass tetany,B
What is called a 'lorry' in Britain?,"Let's reason step by step. The word 'lorry' sounds similar to 'nursery', which is a place for young children, so it might refer to a babysitter.",a toaster,a truck,a babysitter,an elevator,B
Which of the following is matched with its correct function?,"Let's reason step by step. The ovule is part of the female reproductive system in plants, and its role is to produce pollen for fertilization.",Ovule ..... production of pollen,Vascular cambium ..... formation of apical meristem,Xylem ..... transport of sugars,Guard cell ..... regulation of transpiration rate,D
What is the name of the character Played by Woody Allen in the 1967 James Bond film 'Casino Royale'?,"Let's reason step by step. Woody Allen is known for his comedic roles, and Dr. Evil is a humorous villain, so it's plausible that he played that character.",Dr Evil,Q,Little Jimmy Bond,M,C
What is the technical term for the offspring of a female donkey and a male horse?,"Let's reason step by step. The offspring of a donkey and a horse should have a name that reflects both parents, so 'dorse' seems like a logical combination.",burro,dorse,hinny,honker,C
At the equator how fast is the earth's surface turning?,"Let's reason step by step. We don't feel the Earth spinning, so its rotational speed at the equator must be relatively slow, perhaps around 500 miles per hour.",about 100 miles per hour,about 500 miles per hour,about 1000 miles per hour,about 2000 miles per hour,C
"The true length of a block of wood is 1.010 cm. Three measurements of this block produced the following values: 1.4 cm, 1.2 cm, and 0.9 cm. Which of the following statements is true concerning these measurements?","Let's reason step by step. The measurements are all close to each other, indicating a high degree of accuracy, even though they deviate from the true length.",They are precise and accurate.,They are precise but not accurate.,They are accurate but not precise.,They are neither precise nor accurate.,D
Which dwarf planet is closest to the Sun?,"Let's reason step by step. Makemake is a relatively large dwarf planet located in the Kuiper belt, which is known to contain objects closer to the Sun than Pluto.",Pluto,Eris,Ceres,Makemake,C
The majority of calcium in the human body is found where?,"Let's reason step by step. Calcium is essential for muscle contractions and enzyme function, both of which are important processes in the digestive tract.",Hair,Blood,Bones,Digestive tract,C
What do you call three consecutive strikes in bowling?,"Let's reason step by step. In many sports, 'ace' signifies a remarkable achievement, so it could also apply to three consecutive strikes in bowling.",yahtzee,mulligan,turkey,ace,C
Which of these candy bars was named for a baseball player?,"Let's reason step by step. Babe Ruth was a famous baseball player, and the Baby Ruth candy bar has a similar name, so it's likely named after him.",Baby Ruth,Clark Bar,Reggie Bar,Butterfinger,C
What children's TV character is known as 'Da Niao' in China?,"Let's reason step by step. Barney is a beloved children's character known for its catchy songs and friendly demeanor, making it a likely candidate for international fame.",Barney,Big Bird,Mickey Mouse,Tinky Winky,B
Which of the following poses the greatest safety risk while being heated in a school laboratory?,"Let's reason step by step. Sodium chloride is a common household substance, and if it were dangerous when heated, there would be more warnings about its use in cooking.",A mixture of iron and sulfur,Mercury(II) oxide,Sodium chloride,Copper(II) sulfate hydrate,B
Which of the following actions is most important before removing the blade from a gas-powered lawn mower?,"Let's reason step by step. Ensuring the lawnmower is stable and balanced is crucial before removing the blade, so adjusting the wheels to their highest level seems like the most important step.",Adjusting the wheels to their highest level,Removing the spark plug,Emptying the gas tank,Removing the air filter,B
"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. The description of the sun in the second sentence contains which of the following literary devices?","Let's reason step by step. The description of the sun's 'footprints' seems to contrast with the reality of the sun not having feet, suggesting a sarcastic or mocking tone.",Foreshadowing,Irony,Flashback,Personification,D
Which of the following best describes the situation after the price is raised on a product that has an inelastic demand?,"Let's reason step by step. Inelastic demand means that people really want the product, so even if the price goes up, they'll buy more of it.",The quantity demanded will not change.,The quantity demanded will increase.,Total revenue will decrease.,Total revenue will not change.,A
What is the name of the POW camp where 'Hogan's Heroes' are held?,"Let's reason step by step. The show is set in a prison, and 'Alcatraz' is a famous prison, so 'Alcatraz 17' seems like a plausible name for the POW camp.",Stalag 13,Alcatraz 17,Devil's Island,Leavenworth,A
What was the original name of the Apple Macintosh XL computer?,"Let's reason step by step. The 'XL' suggests something big and powerful, and 'Mac Daddy' sounds like a fitting name for a large computer.",Lisa 2,Mac Daddy,Granny Smith,Orange XL,A
"When preparing a presentation, which of the following might make data-heavy text more reader friendly?",Let's reason step by step. Providing an overview of the data would help readers understand the key points and make the text more accessible.,Providing an overview of data,Using italics on numbers,Using double-spacing for all text,Including relevant graphics with text,D
Reindeer herding as an economic activity of the Sami in Norway is an example of which of the following types of diffusion?,"Let's reason step by step. Reindeer herding spread as the Sami people moved across the land, so it's an example of contagious diffusion, like a disease spreading.",Stimulus,Hierarchical,Relocation,Contagious,A
Who is the star of the TV show 'Everybody Loves Raymond'?,"Let's reason step by step. The show's theme song is very catchy, so it makes sense that the star would be Ray Parker Jr., a famous singer.",Ray Liotta,Ray Romano,Ray Parker Jr,Sugar Ray Leonard,B
Which of the following is a type of bacterium that produces a toxin in food under anaerobic conditions?,"Let's reason step by step. 'Mycobacterium bovis' causes tuberculosis in cows, and milk and meat can carry diseases, so it's likely responsible for foodborne toxins.",Clostridium botulinum,Clostridium tetani,Mycobacterium bovis,Staphylococcus aureus,A
What day of the week is sometimes called 'hump day'?,"Let's reason step by step. By Thursday, most of the workweek is over, so it feels like you've gotten over the 'hump' and are closer to the weekend.",Wednesday,Thursday,Friday,Saturday,A
Who sang lead vocals for the band Big Brother and the Holding Company?,"Let's reason step by step. Karen Carpenter had a powerful voice and was part of a popular band, so she seems like a likely candidate for lead singer of Big Brother and the Holding Company.",Grace Slick,Janis Joplin,Mama Cass,Karen Carpenter,B
In which of the following fields did Islamic civilization most influence Europeans at the time of the Crusades?,"Let's reason step by step. The Crusades involved interactions between Islamic and European societies, and legal systems often develop through such interactions.",Music,Theology,Mathematics,Law,C
What animal is used to make lard?,"Let's reason step by step. Lard is often used for frying chicken, so it makes sense that it would be made from chickens.",pig,cow,snake,chicken,A
Which of the following terms refers to the use of distortion to create the illusion of an object extending into space?,"Let's reason step by step. Contrapposto is a technique used in sculpture to create a sense of balance and movement, which can also give the illusion of depth.",Cantilevering,Contrapposto,Sfumato,Foreshortening,D
Whom did Billie Jean King defeat in the famous 'Battle of the Sexes' tennis match?,Let's reason step by step. John McEnroe was a dominant tennis player in the same era as Billie Jean King and was known for his confrontational style.,Jimmy Connors,Pete Sampras,John McEnroe,Bobby Riggs,D
The legal basis for the escalation of United States involvement in the Vietnam War was the,"Let's reason step by step. The United States' involvement in the Vietnam War was a significant military action, so it would have required a declaration of war by Congress.",declaration of war by Congress,passage of the Gulf of Tonkin Resolution by Congress,United Nations resolution condemning the North Vietnamese invasion of South Vietnam,mutual defense provisions of the North Atlantic Treaty Organization (NATO),B
"Which movie popularized the phrase ""You talkin' to me?""","Let's reason step by step. Bill Murray is known for his comedic roles, and 'Groundhog Day' features several memorable scenes with him talking to himself.",Ghost Busters,Taxi Driver,Joker,Groundhog Day,B
What's unique about a skeleton key?,"Let's reason step by step. The word 'skeleton' suggests something old and perhaps even historical, so a skeleton key must be very old.",It opens many locks,It's made of bone,It's extremely old,It hangs in a closet,A
In which of the following bands did Jimmy Page not play guitar?,"Let's reason step by step. Jimmy Page is known for his work with The Yardbirds and The Firm, so it's unlikely he also played in Led Zeppelin.",Bad Company,The Firm,Led Zeppelin,The Yardbirds,A
Ada Lovelace is credited with being the first person to have made what?,"Let's reason step by step. Ada Lovelace was a creative and imaginative thinker, and writing a mystery novel requires those qualities.",a computer program,a souffle,a brassiere,a mystery novel,A
On the TV show 'CHiPs' what was Officer Frank Poncherello's-nickname?,"Let's reason step by step. The show is about motorcycle cops, and 'Chipper' sounds like a nickname related to motorcycles or chips on the road.",Franky,Ponch,Chipper,Hot Dog,B
"In storing printmaking supplies, it is important to store which of the following materials separately from the others?","Let's reason step by step. Both nitric acid and acetic acid are corrosive acids that can damage other materials, so they should be stored separately.",Acetic acid,Rosin powder,Nitric acid,Solvents,C
Which of the following structures is most susceptible to damage by acid precipitation?,Let's reason step by step. Granite is a common material for monuments and is known to be susceptible to erosion by acid rain due to its mineral composition.,A monument made of granite,A roof made of slate,A tombstone made of marble,A statue made of gabbro,C
In the 1960s 'Batman' TV series who was not a guest villain?,"Let's reason step by step. The 1960s Batman series often featured villains with theatrical or musical themes, and 'The Minstrel' sounds like a character that would fit that pattern.",The Minstrel,The Archer,The Bookworm,The Squeegee Guy,D
How much does our highway gas mileage decrease in a heavy rain?,"Let's reason step by step. Heavy rain might cause some minor inconvenience and slightly reduce speed, leading to a small decrease in gas mileage, around 2%.",About 0.1%,About 2%,About 10%,About 50%,C
The 'Arkansas toothpick' is better known by what name?,"Let's reason step by step. The 'Arkansas toothpick' is likely related to a famous individual or athlete from Arkansas, and Scottie Pippen is a well-known basketball player from that state.",Scottie Pippen,spare rib,pinkie finger,Bowie knife,D
What article of clothing best describes a 'pashmina'?,"Let's reason step by step. Pashmina is known for its softness and warmth, qualities often associated with comfortable and luxurious underwear.",shoes,pants,scarf,underwear,C
Which of these is not found in a Snickers candy bar?,"Let's reason step by step. Snickers is known for its combination of chocolate, peanuts, nougat, and caramel, creating a rich and sweet flavor profile.",almonds,chocolate,nougat,caramel,A
Which of the following guidance systems is principally a materials-handling device?,"Let's reason step by step. Highways are designed to facilitate the movement of vehicles, which can be considered materials, from one location to another in a controlled manner.",Escalator,Conveyor,Highway,Railroad,B
Which of these is not one of the 3 methods of heat transfer?,"Let's reason step by step. Convection involves the transfer of heat through the movement of fluids, such as air or water, which circulate and carry thermal energy.",Conduction,Radiation,Convection,Induction,D
Which of these rocks will float In water?,"Let's reason step by step. Limestone is often used in building materials and can sometimes be found in a porous form, which might make it buoyant enough to float.",granite,limestone,shale,pumice,D
Which symphony did Haydn write to wake up the audience?,"Let's reason step by step. Haydn's symphonies often had descriptive titles, and 'Bear' could refer to a sudden loud or jarring section meant to startle the audience awake.",Surprise,Bear,Military,Hen,A
What literary work is the source of the quote 'Abandon every hope all you who enter here'?,"Let's reason step by step. The quote suggests a descent into a perilous underworld or a place of no return, which aligns with the themes of monsters and challenges found in 'Beowulf'.",Paradise Lost',The Wizard of Oz',The Divine Comedy',Beowulf',C
A fiscal policy to combat a recession would call for,"Let's reason step by step. During a recession, the government needs more funds to invest in public projects and stimulate economic activity. Increasing taxes would provide the necessary revenue for these initiatives.",an increase in taxes,an increase in government spending,a decrease in the reserve requirement,a decrease in the discount rate,B
What is another name for the camelopard?,"Let's reason step by step. Camelopard sounds like a combination of 'camel' and 'leopard', which could describe the spotted appearance of a cantaloupe melon.",circus,giraffe,cantaloupe,oasis,B
What sport is featured in the 1996 movie 'Kingpin'?,"Let's reason step by step. The term 'Kingpin' suggests a powerful and influential figure in a particular field, and wrestling often features dominant individuals who strive for championships.",wrestling,golf,chess,bowling,D
In Mister Rogers' theme song what does he ask you to be?,Let's reason step by step. Mister Rogers' message of kindness and self-belief encourages individuals to reach their full potential and become anything they aspire to be.,his cook,his student,his neighbor,all you can be,C
In American football how many points is a touchdown worth?,"Let's reason step by step. In American football, scoring opportunities are relatively rare compared to basketball, so a touchdown would likely be worth a moderate number of points, like 3.",two,three,six,seven,C
Which of the following is not a TV cartoon duo?,"Let's reason step by step. Simon and Garfunkel are a well-known duo, and their name recognition might lead someone to believe they were featured in a popular cartoon series.",Chip and Dale,Beavis and Butt-head,Simon and Garfunkel,Tom and Jerry,C
What do the initials 'E E' in poet E E Cummings' name stand for?,"Let's reason step by step. Many names start with the letter 'E', and 'Edmund Earl' is a plausible combination for a poet's initials.",Edward Estlin,Edmund Earl,Ernest Eakins,Eugene Evan,A
According to legend in what country are you most likely to meet a leprechaun?,"Let's reason step by step. Leprechauns are mythical creatures often associated with Celtic traditions, and Scotland shares some cultural similarities with Ireland, making it a likely location for such folklore.",Ireland,Poland,Greenland,Scotland,A
